asin,product_title,category,product_price,product_original_price,currency,discount,product_star_rating,product_num_ratings,product_num_offers,is_prime,is_best_seller,is_amazon_choice,climate_pledge_friendly,product_url,product_photo,delivery,scraped_at,price_inr,original_price_inr,rating,num_ratings
B0B6BPTFT5,"Noise Pulse 2 Max 1.85&quot; Display, Bluetooth Calling Smart Watch, 10 Days Battery, 550 NITS Brightness, Smart DND, 100 Sports Modes, Smartwatch for Men and Women (Deep Wine)",smartwatch,1499,5999,INR,75.00%,4.0,25468,1,False,False,False,False,https://www.amazon.in/dp/B0B6BPTFT5,https://m.media-amazon.com/images/I/610BF3kqBZL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,1499.0,5999.0,4.0,25468
B0F2Z2TRK9,"Fire-Boltt Talk Round Smart Watch 1.39″ TFT Display with Bluetooth Calling, Dual Button, Voice Assistance, SPO₂ &amp; Heart Rate Monitor, 120+ Sports Modes, Smartwatch for Men &amp; Women - Green",smartwatch,1299,11999,INR,89.20%,4.0,61557,1,False,False,False,False,https://www.amazon.in/dp/B0F2Z2TRK9,https://m.media-amazon.com/images/I/718aQSkSKmL._AC_UY654_QL65_.jpg,,05-06-2026,1299.0,11999.0,4.0,61557
B0DFYL4635,"Boat Lunar Discovery w/ 1.39&quot; (3.5 cm) HD Display, Turn-by-Turn Navigation, DIY Watch Face Studio, Bluetooth Calling, Emergency SOS, QR Tray, Smart Watch for Men &amp; Women(Active Black)",smartwatch,1199,8499,INR,85.90%,3.8,5716,1,False,False,False,False,https://www.amazon.in/dp/B0DFYL4635,https://m.media-amazon.com/images/I/71Iit7U1S+L._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,1199.0,8499.0,3.8,5716
B0DS14JKB1,"MARVIK Smart Watch for Kids, Men, Boys, Girls, and Women, D20 Plus 2025, Latest for Android and iOS Phones, IP68 Waterproof with Daily Activity Tracker, Heart Rate Sensor, Sleep Monitor Watch - Black",smartwatch,399,999,INR,60.10%,3.0,1641,1,False,False,False,False,https://www.amazon.in/dp/B0DS14JKB1,https://m.media-amazon.com/images/I/61Famx7xQwL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 Jun on first orderOr fastest delivery Today 6 pm - 8 pm",05-06-2026,399.0,999.0,3.0,1641
B0GX7VDRDQ,"T800 Ultra Smart Watch, Orange Ocean Band, 1.99 Inch Display, Wireless Charging",smartwatch,449,999,INR,55.10%,5.0,2,1,False,False,False,False,https://www.amazon.in/dp/B0GX7VDRDQ,https://m.media-amazon.com/images/I/71Hap0V6EWL._AC_UY654_QL65_.jpg,"FREE delivery Thu, 11 Jun",05-06-2026,449.0,999.0,5.0,2
B0FDQK5KSZ,"Samsung Galaxy Watch8 (44mm, LTE, Graphite) with 3nm Processor | Dual GPS | Sapphire Glass &amp; Armor Aluminum | 5ATM &amp; IP68 | BP, ECG, IHRN &amp; Vascular Load Monitoring | Anti-oxidant Index",smartwatch,25499,45999,INR,44.60%,4.2,232,1,False,False,False,False,https://www.amazon.in/dp/B0FDQK5KSZ,https://m.media-amazon.com/images/I/619tP9hJ1sL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,25499.0,45999.0,4.2,232
B0CMF25TKG,"Fire‑Boltt Rise Smart Watch 1.85″ HD Display with Bluetooth Calling, AI Voice Assistant, Rotating Crown,SpO2 &amp; Heart Rate Monitor, 120+ Sports Modes,IP67 Waterproof Smart Watch for Men &amp; Women - Black",smartwatch,1199,11999,INR,90.00%,4.0,41250,1,False,False,False,False,https://www.amazon.in/dp/B0CMF25TKG,https://m.media-amazon.com/images/I/61IGSSfF-JL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,1199.0,11999.0,4.0,41250
B0CVQDZWVX,"OnePlus Watch 2 with Wear OS 4,Snapdragon W5 Chipset,Upto 100hrs battery life,1.43’’ AMOLED Display, Stainless Steel &amp; Sapphire Crystal build,Dual Frequency GPS, 5 ATM, IP68 &amp; BT Calling (Black Steel)",smartwatch,14199,27999,INR,49.30%,4.4,776,1,False,False,False,False,https://www.amazon.in/dp/B0CVQDZWVX,https://m.media-amazon.com/images/I/718YrDupr0L._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,14199.0,27999.0,4.4,776
B0FSLT35WH,"Redmi Move Smartwatch | 1.85&quot; AMOLED (390×450, 600 nits) | Bluetooth Calling | 140+ Sports | 24×7 HR &amp; SPO₂ | AOD | Up to 14-Day Battery | HyperOS (Blue Blaze Strap)",smartwatch,2499,3999,INR,37.50%,4.1,157,1,False,False,False,False,https://www.amazon.in/dp/B0FSLT35WH,https://m.media-amazon.com/images/I/51wxHEqyaNL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,2499.0,3999.0,4.1,157
B0DH2SRQ3L,"Redmi Watch 5 Lite, 1.96&quot; Amoled, Advanced in-Built GPS, 5 ATM, 18 Day Battery, Bluetooth Calling with AI Noise Reduction, Always on Display, Light Gold",smartwatch,3999,6999,INR,42.90%,4.1,1712,1,False,False,False,False,https://www.amazon.in/dp/B0DH2SRQ3L,https://m.media-amazon.com/images/I/71bChOpLuNL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,3999.0,6999.0,4.1,1712
B0DGGVHMDS,"Fastrack Astor FR2 Pro 1.43&quot; AMOLED Stainless Steel Smart Watch with SpO2, Heart Rate, BT Calling, Adaptive AOD, Functional Crown, AI Voice Assistant – Smartwatch for Stylish Professionals (Black)",smartwatch,2799,5499,INR,49.10%,4.3,1386,1,False,False,False,False,https://www.amazon.in/dp/B0DGGVHMDS,https://m.media-amazon.com/images/I/71rjlGEi+1L._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,2799.0,5499.0,4.3,1386
B0D95TMQ3M,"Bouncefit M I D116 Fitness Band Smart Watch for Men, Women, Boys, Girls, Kids – Single Touch Interface, Water Resistant, Workout Modes,Quick Charge Sports Smartwatch – Black I",smartwatch,396,2999,INR,86.80%,3.5,1059,1,False,False,False,False,https://www.amazon.in/dp/B0D95TMQ3M,https://m.media-amazon.com/images/I/61xvs-2sD0L._AC_UY654_QL65_.jpg,,05-06-2026,396.0,2999.0,3.5,1059
B0G64PBQYB,CrossBeats Armour Pro AI Premium Smart Watch for man | Latest 1.43” AMOLED Always on Display | 5 ATM Waterproof | 30-Day Battery |GPS BT Calling Smartwatch |150+ Sports Modes| BP HR SPO2 (Black),smartwatch,5999,9999,INR,40.00%,4.4,382,1,False,False,False,False,https://www.amazon.in/dp/B0G64PBQYB,https://m.media-amazon.com/images/I/71zJRygiXvL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,5999.0,9999.0,4.4,382
B0G1T2GZP9,"Boat Lunar Discovery Neo, 1.39&quot; (3.5 cm) Round HD Display, Premium Metallic Finish, Animated Watchfaces, 100+ Sports Mode, Bluetooth Calling, Smart Watch for Men &amp; Women (Active Black)",smartwatch,1399,6999,INR,80.00%,4.0,21378,1,False,False,False,False,https://www.amazon.in/dp/B0G1T2GZP9,https://m.media-amazon.com/images/I/61frMaBqWgL._AC_UY654_QL65_.jpg,,05-06-2026,1399.0,6999.0,4.0,21378
B0CQRQK8L8,"Noise ColorFit Pulse 3 with 1.96&quot; Biggest Display Bluetooth Calling Smart Watch, Premium Build, Auto Sport Detection &amp; 170+ Watch Faces Smartwatch for Men &amp; Women - Midnight Black",smartwatch,1199,6999,INR,82.90%,4.0,5456,1,False,False,False,False,https://www.amazon.in/dp/B0CQRQK8L8,https://m.media-amazon.com/images/I/61DEUVd9PwL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,1199.0,6999.0,4.0,5456
B0GRVG7C8D,T800 Ultra Smart Watch with Touch Display – Bluetooth Calling Smartwatch | Health &amp; Fitness Tracker with Sports Modes | Compatible with Android &amp; iOS | Black Strap,smartwatch,,,,,3.8,7,1,False,False,False,False,https://www.amazon.in/dp/B0GRVG7C8D,https://m.media-amazon.com/images/I/51HMhpVbtBL._AC_UY654_QL65_.jpg,Currently unavailable.,05-06-2026,,,3.8,7
B0F993RN8H,"Fire-Boltt Legacy Luxury Round Smart Watch 1.43″ Super AMOLED,Bluetooth Calling,Wireless Charging,Voice Assistant,SpO₂ &amp; Heart Rate Monitor,110+ Sports Modes, Metal Smart Watch for Men &amp; Women - Black",smartwatch,2099,21000,INR,90.00%,3.9,2395,1,False,False,False,False,https://www.amazon.in/dp/B0F993RN8H,https://m.media-amazon.com/images/I/81FZ9THFSYL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,2099.0,21000.0,3.9,2395
B0D1VKS2L9,"Fastrack New Limitless X2 Smart Watch, 1.91&quot; UltraVU with Rotating Crown, 60 Hz Refresh Rate, Advanced Chipset, SingleSync BT Calling, 100+ Sports Mode &amp; Smartwatch Faces, IP68, (Black)",smartwatch,1599,2995,INR,46.60%,4.0,2493,1,False,False,False,False,https://www.amazon.in/dp/B0D1VKS2L9,https://m.media-amazon.com/images/I/81sKwK5RpDL._AC_UY654_QL65_.jpg,"FREE delivery Mon, 8 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,1599.0,2995.0,4.0,2493
B0D5LRGSCR,"Boat Storm Call 3 w/TBT Navigation, Daily Activity Tracker, DIY Watch Face Studio,700+ Active Modes, 1.83&quot; (4.6 cm) HD Display Fitness Smart Watch for Men &amp; Women(Active Black)",smartwatch,1099,8449,INR,87.00%,4.1,34928,1,False,False,False,False,https://www.amazon.in/dp/B0D5LRGSCR,https://m.media-amazon.com/images/I/61A9rFdBjtL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,1099.0,8449.0,4.1,34928
B0FP2H4K27,"Fire-Boltt Axiom Round Smart Watch 1.43″ Super AMOLED Display with Always‑On Mode, Bluetooth Calling, Rotating Crown, SPO₂ &amp; Heart Rate Monitor, IP67 Waterproof Silicone Smartwatch for Men - White",smartwatch,1899,18999,INR,90.00%,3.8,6885,1,False,False,False,False,https://www.amazon.in/dp/B0FP2H4K27,https://m.media-amazon.com/images/I/71gdP7CfeiL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,1899.0,18999.0,3.8,6885
B0BRKXXPZ7,"Fire-Boltt Phoenix Pro Round Smart Watch 1.39″ HD Display with Bluetooth Calling, AI Voice Assistant, SpO2 &amp; Heart Rate Monitor, 120+ Sports Modes, IP67 Waterproof Smartwatch for Men &amp; Women - Black",smartwatch,1499,11999,INR,87.50%,3.9,105437,1,False,False,False,False,https://www.amazon.in/dp/B0BRKXXPZ7,https://m.media-amazon.com/images/I/61QwmOlDHQL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,1499.0,11999.0,3.9,105437
B0DSWCCSXD,"GameSir H18 Pro Smartwatch with Long Battery Life, 2.01&quot; High-Resolution Screen, Bluetooth Calling, IP68 Waterproof, TFT Display, Luxury Design for Men &amp; Women (Grey)",smartwatch,939,4999,INR,81.20%,4.0,146,1,False,False,False,False,https://www.amazon.in/dp/B0DSWCCSXD,https://m.media-amazon.com/images/I/716dJ6Q4iNL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,939.0,4999.0,4.0,146
B0DNW6WRDZ,"MARVIK Smart Watch for Kids, Men, Boys, Girls, and Women, ID116 Plus 2025, Latest for Android and iOS Phones, IP68 Waterproof with Daily Activity Tracker, Heart Rate Sensor, Sleep Monitor - Black",smartwatch,399,999,INR,60.10%,3.2,335,1,False,False,False,False,https://www.amazon.in/dp/B0DNW6WRDZ,https://m.media-amazon.com/images/I/61Famx7xQwL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 Jun on first orderOr fastest delivery Today 6 pm - 8 pm",05-06-2026,399.0,999.0,3.2,335
B0DDL8SLXN,"Huawei Watch GT 5 46mm Smartwatch, Up to 14 Days Battery Life, iOS &amp; Android Compatible,Built in Maps, Pro-Level Sports Call&amp;Message Reply,(Black, 46mm)",smartwatch,14999,24999,INR,40.00%,4.5,1171,1,False,False,False,False,https://www.amazon.in/dp/B0DDL8SLXN,https://m.media-amazon.com/images/I/61nliZrLUHL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow, 6 Jun",05-06-2026,14999.0,24999.0,4.5,1171
B0DDQCDQQG,"Fastrack Jupitor R2 Smart Watch, 1.38” TFT Display, 240 * 240 Pixel Resolution, SingleSync BT Calling, AI Voice Assistant, 100+ Sports Modes &amp; Smartwatch Faces,Upto 5 Day Battery, IP68 (Black)",smartwatch,1699,3999,INR,57.50%,4.1,210,1,False,False,False,False,https://www.amazon.in/dp/B0DDQCDQQG,https://m.media-amazon.com/images/I/81p2I9e7gmL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,1699.0,3999.0,4.1,210
B0DKBZYXZY,"Fire-Boltt Ninja Call Pro Max Ultra Bluetooth Calling Smart Watch, 2.01”HD Display, AI Outfit Watch Face, 2 Looks in 1 Watch, Extra Straps at ₹99, 120+ Sports Modes, Smartwatch for Men &amp; Women (Black)",smartwatch,1099,16999,INR,93.50%,3.4,924,1,False,False,False,False,https://www.amazon.in/dp/B0DKBZYXZY,https://m.media-amazon.com/images/I/71e3LEJuG4L._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,1099.0,16999.0,3.4,924
B0BY5BRLRB,"Garmin Forerunner 965 GPS Triathlon Smartwatch,Amoled Touchscreen, Battery Upto 23 Days, HRV Status, Advanced Sleep Score, Track Running, Cross Training, Vo2 Max, ClimbPro, Load Ratio with Black Band",smartwatch,39990,70990,INR,43.70%,4.1,69,1,False,False,False,False,https://www.amazon.in/dp/B0BY5BRLRB,https://m.media-amazon.com/images/I/71JITH17yxL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,39990.0,70990.0,4.1,69
B0GLQKTKF6,"GOBOULT Newly Launched Mustang Stallion Smart Watch 1.43&#x27;&#x27; AMOLED Display, Rotating Bezel, BT Calling, 200+Watchfaces, 700 Nits Brightness, AI Voice Assistant, SpO2 Monitoring (Turbo Orange)",smartwatch,4499,14999,INR,70.00%,4.6,71,1,False,False,False,False,https://www.amazon.in/dp/B0GLQKTKF6,https://m.media-amazon.com/images/I/81E4FC6pm1L._AC_UY654_QL65_.jpg,"FREE delivery Mon, 8 JunOr fastest delivery Sun, 7 Jun",05-06-2026,4499.0,14999.0,4.6,71
B0GPDV4GGT,"Boat Ultima Aeris 1.43&quot; AMOLED Display, 1000 nits Brightness, Ultra Slim 8mm Metal Build, IP68, Auto HR &amp; SpO2 Monitoring, Sleep &amp; Stress Tracking, Stylish Smartwatch for Men &amp; Women(Tan Brown)",smartwatch,2999,6499,INR,53.90%,1.0,1,1,False,False,False,False,https://www.amazon.in/dp/B0GPDV4GGT,https://m.media-amazon.com/images/I/818arDgX9ML._AC_UY654_QL65_.jpg,,05-06-2026,2999.0,6499.0,1.0,1
B0GH7QLM56,"Fire-Boltt Phoenix Air Smart Watch 1.26” Round Display, Rotating Button, Wireless Charging, Ultra Lightweight Metal Body, Bluetooth Calling, Smartwatch with Silicone &amp; Mesh Steel Straps Cloud White",smartwatch,1299,14999,INR,91.30%,4.0,1890,1,False,False,False,False,https://www.amazon.in/dp/B0GH7QLM56,https://m.media-amazon.com/images/I/61MMOkiN56L._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,1299.0,14999.0,4.0,1890
B0CLRCTC58,"Titan Crest 1.43” AMOLED Smart Watch with BT Calling, AI Morning Briefs, Functional Crown, Health Tracking, Aluminium Body, 100+ Sports Modes, Smartwatch for Men and Women - Black Silicone Strap",smartwatch,4499,11995,INR,62.50%,4.0,815,1,False,False,False,False,https://www.amazon.in/dp/B0CLRCTC58,https://m.media-amazon.com/images/I/719RiDAGXtL._AC_UY654_QL65_.jpg,,05-06-2026,4499.0,11995.0,4.0,815
B0F5HRC4QC,"Fastrack Limitless FS2 Pro 1.96&quot; AMOLED Smart Watch with BT Calling, AI Voice Assistant, 100+ Sports Modes, 5-Day Battery, Fast Charge, Health Tracking, – Smartwatch for Men &amp; Women (Beige)",smartwatch,2299,7995,INR,71.20%,4.0,1844,1,False,False,False,False,https://www.amazon.in/dp/B0F5HRC4QC,https://m.media-amazon.com/images/I/71Fu2gCtINL._AC_UY654_QL65_.jpg,,05-06-2026,2299.0,7995.0,4.0,1844
B09HVCFLG4,"Amazfit GTR 3 Pro (Smartchoice) 46mm Smart Watch with BT Phone Calls, BP Monitoring, 1.45”AMOLED Display, 24/7 HR Tracking, Alexa, GPS, WiFi, 12-Day Battery Life,150 Sports Modes(Infinite Black)",smartwatch,9999,25999,INR,61.50%,3.9,1613,1,False,False,False,True,https://www.amazon.in/dp/B09HVCFLG4,https://m.media-amazon.com/images/I/61LeyQw4qbL._AC_UY654_QL65_.jpg,"FREE delivery Mon, 8 JunOr fastest delivery Sun, 7 Jun",05-06-2026,9999.0,25999.0,3.9,1613
B0DZ2PDXLS,"Boat Storm Infinity w/15 Days Extensive Battery Life, Only Charge Twice a Month, Huge 550mAh Battery, Fast Charge, 1.83”(4.65cm) Display, Fitness Tracker, Smart Watch for Men &amp; Women (Active Black)",smartwatch,1199,5999,INR,80.00%,3.8,896,1,False,False,False,False,https://www.amazon.in/dp/B0DZ2PDXLS,https://m.media-amazon.com/images/I/71FFa3U4SzL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,1199.0,5999.0,3.8,896
B0CBXBY5CK,"Punnk Funnk® Q18 Present Smart Kids LBS Location Tracking Watch with Voice Calling, SOS, Remote Monitoring, Camera, Geo-Fencing Function (Ocean Green)",smartwatch,1349,4999,INR,73.00%,3.1,1445,1,False,False,False,False,https://www.amazon.in/dp/B0CBXBY5CK,https://m.media-amazon.com/images/I/71XGueH+hzL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,1349.0,4999.0,3.1,1445
B0DCZWZ39H,"Redmi Watch 5 Active, 2&quot; Display, Metal Body, 18 Day Battery, Bluetooth Calling, Advanced AI Noise Cancellation, Alexa, Matte Silver (M2351W1)",smartwatch,2690,4999,INR,46.20%,4.1,1158,1,False,False,False,False,https://www.amazon.in/dp/B0DCZWZ39H,https://m.media-amazon.com/images/I/61WHvwn1+aL._AC_UY654_QL65_.jpg,"FREE delivery Mon, 8 Jun",05-06-2026,2690.0,4999.0,4.1,1158
B0FC6CGZTP,"Noise Junior Explorer 2 Smart Watch for Kids with 4G SIM Compatible, 2-Way Video &amp; Voice Calling, Geofencing, Real Time Location Monitoring via Google Maps, IP68, SOS Emergency Alerts (Power Pixel)",smartwatch,6499,7999,INR,18.80%,4.1,491,1,False,False,False,False,https://www.amazon.in/dp/B0FC6CGZTP,https://m.media-amazon.com/images/I/617JeTY4LgL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,6499.0,7999.0,4.1,491
B0DFYMY37Y,Titan Evolution Smartwatch Comes with 1.85” AMOLED Display with 390 * 450 Pixel Resolution|SingleSync BT Calling|AI Voice Assistant|100+ Sports Modes and Watchfaces|Upto 7 Day Battery|IP68,smartwatch,4999,6999,INR,28.60%,4.2,87,1,False,False,False,False,https://www.amazon.in/dp/B0DFYMY37Y,https://m.media-amazon.com/images/I/71+Iv-eoCoL._AC_UY654_QL65_.jpg,,05-06-2026,4999.0,6999.0,4.2,87
B0F4RH8CHC,"Noise Icon 5 Smartwatch with AI Watch Faces &amp; AI Search, 1.95” AMOLED Display, 10 Days Battery, Bluetooth Calling, 100+ Sports Modes, IP68 (Starlight Gold)",smartwatch,1699,6999,INR,75.70%,4.0,13,1,False,False,False,False,https://www.amazon.in/dp/B0F4RH8CHC,https://m.media-amazon.com/images/I/61uZIlqWxKL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Tomorrow 8 am - 12 pm",05-06-2026,1699.0,6999.0,4.0,13
B0FHWWDRRM,"OnePlus Pad Lite with Biggest Battery in Segment 9340 mAh, 11&quot;(27.94 cm) Display with 500 nits Brightness &amp; 11 Hrs of Video Playback, 6GB RAM 128GB Storage, WiFi, Aero Blue",tablet,18499,19999,INR,7.50%,4.4,749,3,False,False,True,False,https://www.amazon.in/dp/B0FHWWDRRM,https://m.media-amazon.com/images/I/61NmETUvDiL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,18499.0,19999.0,4.4,749
B0FBRVRF4F,"Redmi Pad 2 Wi-Fi + Cellular, Active Pen Support, 27.94cm(11&quot;) Model, 2.5K Sharp &amp; Clear Display, 6GB, 128GB, All Day &amp; More 9000mAh Battery, AI-Enabled, Dolby Atmos, HyperOS 2, Sky Blue",tablet,19999,,INR,,4.3,669,2,False,False,False,False,https://www.amazon.in/dp/B0FBRVRF4F,https://m.media-amazon.com/images/I/71MZu6Dzm+L._AC_UY654_QL65_.jpg,FREE delivery Today 6 pm - 8 pm,05-06-2026,19999.0,,4.3,669
B0GWMMPJ42,"DOMO Slate SL39 10.1-Inch 4G Tablet PC, inbuilt Storage, 4GB RAM + 32GB,1TB Expandable, Dual SIM Slot, Octa Core CPU, Bluetooth, GPS (Green)",tablet,7550,24990,INR,69.80%,3.6,5,1,False,False,False,False,https://www.amazon.in/dp/B0GWMMPJ42,https://m.media-amazon.com/images/I/513rGKFUKLL._AC_UY654_QL65_.jpg,"FREE delivery Wed, 10 Jun",05-06-2026,7550.0,24990.0,3.6,5
B0G24QRHLG,Lenovo Tab (Smartchoice)| 10.1 Inch Display| Wi-Fi Only| 4GB RAM + 128GB ROM (Expandable up to 1 TB)| Metal Body| Dual Speakers with Dolby Atmos| Android 14| Color: Polar Blue,tablet,14999,19000,INR,21.10%,4.3,521,1,False,False,False,False,https://www.amazon.in/dp/B0G24QRHLG,https://m.media-amazon.com/images/I/71qxj-OeOWL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,14999.0,19000.0,4.3,521
B0GQSH6FBT,"Redmi Pad 2 Wi-Fi, Active Pen Support, 27.94cm(11&quot;) Model, 2.5K Sharp &amp; Clear Display, 8GB, 128GB, All Day &amp; More 9000mAh Battery, AI-Enabled, Dolby Atmos, HyperOS 2, Graphite Grey",tablet,19843,24999,INR,20.60%,3.8,31,2,False,False,False,False,https://www.amazon.in/dp/B0GQSH6FBT,https://m.media-amazon.com/images/I/61Irsusj8QL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,19843.0,24999.0,3.8,31
B0CDLBNZQH,"IWEGGO 15 Android Tablet, 10 18GB RAM + 128GB ROM/2TB Expandable Tablet, 2.0GHz Quad-Core Processor, 1280x800 HD Touchscreen, 5G WiFi6 BT5.0, 2-in-1 Tablets with (Navy Blue)",tablet,11457,,INR,,3.8,204,11,False,False,False,False,https://www.amazon.in/dp/B0CDLBNZQH,https://m.media-amazon.com/images/I/715upBp3uML._AC_UY654_QL65_.jpg,"FREE delivery Mon, 8 JunOnly 1 left in stock.",05-06-2026,11457.0,,3.8,204
B092DXT698,"Lenovo Tab M8 FHD (8 inch(20cm), 4 GB, 64 GB, Wi-Fi+LTE, Calling), Grey with Camera Flash",tablet,11999,21999,INR,45.50%,4.0,2028,1,False,False,False,False,https://www.amazon.in/dp/B092DXT698,https://m.media-amazon.com/images/I/61y3PS8Pw6L._AC_UY654_QL65_.jpg,"FREE delivery Mon, 8 JunOr fastest delivery Tomorrow, 6 Jun",05-06-2026,11999.0,21999.0,4.0,2028
B0CGWTH8YH,"CUPEISI Android 13 Tablet 10 inch 12GB RAM+128GB ROM/1TB Expandable Tablet, Bluetooth, Wi-Fi, 2024 Newest 2 in 1 Tablets with Keyboard Case, Mouse Capacitive Pen, 2.0 Quad Core CPU",tablet,10683.50,41646.15,INR,74.30%,4.3,970,10,False,False,False,False,https://www.amazon.in/dp/B0CGWTH8YH,https://m.media-amazon.com/images/I/71OiP0du3ZL._AC_UY654_QL65_.jpg,FREE delivery 16 - 18 Jun,05-06-2026,10683.5,41646.15,4.3,970
B0G4QQ4FYB,"OnePlus Pad Go 2, 30.73 cm (12.1 inch) 2.8K Display, Dolby Vision™, 120Hz Refresh Rate, Quad Speakers, AI, 10050 mAh Battery, 5G Tablet, 8GB RAM 256 GB Storage, Shadow Black",tablet,34999,35999,INR,2.80%,4.1,654,1,False,False,False,False,https://www.amazon.in/dp/B0G4QQ4FYB,https://m.media-amazon.com/images/I/61HTBi5HNQL._AC_UY654_QL65_.jpg,,05-06-2026,34999.0,35999.0,4.1,654
B0FNWSP5L3,"Samsung Galaxy Tab S10 Lite with AI [Smartchoice], S Pen in-Box, 27.7 cm (10.9 Inch) Display, Object Eraser, 90Hz Refresh Rate, IP42 Rating, 6GB RAM, 128GB Storage, Wi-Fi + 5G Tablet, Silver",tablet,36999,41999,INR,11.90%,4.5,175,1,False,False,False,False,https://www.amazon.in/dp/B0FNWSP5L3,https://m.media-amazon.com/images/I/61lUUj0KWwL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOr fastest delivery Today 6 pm - 8 pm",05-06-2026,36999.0,41999.0,4.5,175
B0F4K27HBJ,"IKALL N11 Pro Tablet - 7inch Display, 2GB RAM &amp; 16GB ROM, 3000mAh Battery, Wi-Fi, Android 8.0, 2MP Rear Camera (Black)",tablet,3999,5999,INR,33.30%,1.9,40,1,False,False,False,False,https://www.amazon.in/dp/B0F4K27HBJ,https://m.media-amazon.com/images/I/61cRl0u3ImL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOnly 1 left in stock.",05-06-2026,3999.0,5999.0,1.9,40
B0DP5215CG,"IKALL N11 Tablet – 7 inch HD Display, Android 8.0, Quad-Core Processor, 2GB RAM, 16GB Storage &amp; 3000mAh Battery - Black",tablet,3999,5999,INR,33.30%,2.7,29,1,False,False,False,False,https://www.amazon.in/dp/B0DP5215CG,https://m.media-amazon.com/images/I/61qvCinLhTL._AC_UY654_QL65_.jpg,"FREE delivery Sun, 7 JunOnly 1 left in stock.",05-06-2026,3999.0,5999.0,2.7,29
